track_id,artist_id,genre,track_name
T9762,A7,R&B,Track T9762
T7724,A4,Hip-Hop,Track T7724
T5882,A10,Pop,Track T5882
T3067,A6,Rap,Track T3067
T2585,A8,Pop,Track T2585
T3399,A6,Rap,Track T3399
T5632,A10,Pop,Track T5632
T8567,A8,Pop,Track T8567
T5563,A5,R&B,Track T5563
T4074,A3,Latin,Track T4074
T2014,A7,R&B,Track T2014
T4184,A6,Rap,Track T4184
T3350,A6,Rap,Track T3350
T6880,A4,Hip-Hop,Track T6880
T5230,A5,R&B,Track T5230
T1673,A8,Pop,Track T1673
T8197,A7,R&B,Track T8197
T6698,A1,Pop,Track T6698
T8138,A2,Pop,Track T8138
T7593,A1,Pop,Track T7593
T7747,A2,Pop,Track T7747
T5277,A8,Pop,Track T5277
T5170,A9,Alternative,Track T5170
T7200,A4,Hip-Hop,Track T7200
T7728,A5,R&B,Track T7728
T9800,A7,R&B,Track T9800
T8707,A10,Pop,Track T8707
T1147,A9,Alternative,Track T1147
T9482,A2,Pop,Track T9482
T1581,A1,Pop,Track T1581
T3094,A7,R&B,Track T3094
T9867,A3,Latin,Track T9867
T7832,A9,Alternative,Track T7832
T9623,A4,Hip-Hop,Track T9623
T3534,A10,Pop,Track T3534
T1970,A1,Pop,Track T1970
T8447,A1,Pop,Track T8447
T6912,A3,Latin,Track T6912
T5467,A1,Pop,Track T5467
T2270,A8,Pop,Track T2270
T8428,A7,R&B,Track T8428
T5757,A2,Pop,Track T5757
T4072,A8,Pop,Track T4072
T7031,A10,Pop,Track T7031
T3525,A4,Hip-Hop,Track T3525
T5211,A10,Pop,Track T5211
T3506,A6,Rap,Track T3506
T9267,A4,Hip-Hop,Track T9267
T5574,A8,Pop,Track T5574
T2367,A3,Latin,Track T2367
T5504,A3,Latin,Track T5504
T5527,A6,Rap,Track T5527
T1975,A4,Hip-Hop,Track T1975
T9289,A1,Pop,Track T9289
T1209,A1,Pop,Track T1209
T5766,A8,Pop,Track T5766
T3942,A7,R&B,Track T3942
T1944,A4,Hip-Hop,Track T1944
T5809,A9,Alternative,Track T5809
T1577,A4,Hip-Hop,Track T1577
T8476,A7,R&B,Track T8476
T1600,A9,Alternative,Track T1600
T5457,A8,Pop,Track T5457
T4306,A5,R&B,Track T4306
T9065,A7,R&B,Track T9065
T7388,A4,Hip-Hop,Track T7388
T2777,A6,Rap,Track T2777
T8388,A3,Latin,Track T8388
T4150,A4,Hip-Hop,Track T4150
T8093,A2,Pop,Track T8093
T4421,A1,Pop,Track T4421
T3315,A6,Rap,Track T3315
T1067,A9,Alternative,Track T1067
T3622,A2,Pop,Track T3622
T3056,A4,Hip-Hop,Track T3056
T3472,A6,Rap,Track T3472
T3642,A2,Pop,Track T3642
T2064,A1,Pop,Track T2064
T7323,A5,R&B,Track T7323
T5383,A8,Pop,Track T5383
T1446,A1,Pop,Track T1446
T5778,A3,Latin,Track T5778
T1039,A6,Rap,Track T1039
T9472,A1,Pop,Track T9472
T9004,A2,Pop,Track T9004
T9293,A5,R&B,Track T9293
T8650,A10,Pop,Track T8650
T6468,A3,Latin,Track T6468
T5069,A4,Hip-Hop,Track T5069
T7570,A9,Alternative,Track T7570
T1677,A1,Pop,Track T1677
T7661,A5,R&B,Track T7661
T6557,A8,Pop,Track T6557
T7813,A10,Pop,Track T7813
T3716,A7,R&B,Track T3716
T8150,A4,Hip-Hop,Track T8150
T4480,A4,Hip-Hop,Track T4480
T1540,A3,Latin,Track T1540
T3766,A6,Rap,Track T3766
T7710,A7,R&B,Track T7710
T3849,A8,Pop,Track T3849
T7101,A4,Hip-Hop,Track T7101
T7654,A7,R&B,Track T7654
T7425,A9,Alternative,Track T7425
T7757,A9,Alternative,Track T7757
T1301,A7,R&B,Track T1301
T2775,A6,Rap,Track T2775
T7943,A5,R&B,Track T7943
T3451,A2,Pop,Track T3451
T7035,A1,Pop,Track T7035
T6013,A2,Pop,Track T6013
T6725,A5,R&B,Track T6725
T6720,A6,Rap,Track T6720
T9340,A5,R&B,Track T9340
T1642,A1,Pop,Track T1642
T1087,A1,Pop,Track T1087
T6653,A1,Pop,Track T6653
T7441,A2,Pop,Track T7441
T3451,A10,Pop,Track T3451
T1185,A3,Latin,Track T1185
T6569,A3,Latin,Track T6569
T8683,A1,Pop,Track T8683
T8399,A6,Rap,Track T8399
T1174,A6,Rap,Track T1174
T2208,A2,Pop,Track T2208
T9431,A9,Alternative,Track T9431
T1985,A8,Pop,Track T1985
T9798,A5,R&B,Track T9798
T3755,A4,Hip-Hop,Track T3755
T6723,A3,Latin,Track T6723
T4546,A8,Pop,Track T4546
T2381,A1,Pop,Track T2381
T9451,A4,Hip-Hop,Track T9451
T6246,A4,Hip-Hop,Track T6246
T8801,A9,Alternative,Track T8801
T2489,A2,Pop,Track T2489
T4761,A1,Pop,Track T4761
T3334,A6,Rap,Track T3334
T6644,A2,Pop,Track T6644
T7789,A1,Pop,Track T7789
T2171,A4,Hip-Hop,Track T2171
T6417,A2,Pop,Track T6417
T7914,A3,Latin,Track T7914
T7902,A3,Latin,Track T7902
T2370,A1,Pop,Track T2370
T3648,A5,R&B,Track T3648
T5889,A1,Pop,Track T5889
T3402,A10,Pop,Track T3402
T9092,A3,Latin,Track T9092
T3508,A7,R&B,Track T3508
T6861,A8,Pop,Track T6861
T8174,A3,Latin,Track T8174
T9972,A7,R&B,Track T9972
T3576,A8,Pop,Track T3576
T6298,A2,Pop,Track T6298
T1979,A10,Pop,Track T1979
T6578,A2,Pop,Track T6578
T4411,A8,Pop,Track T4411
T2667,A7,R&B,Track T2667
T5185,A10,Pop,Track T5185
T3657,A10,Pop,Track T3657
T2556,A4,Hip-Hop,Track T2556
T1750,A2,Pop,Track T1750
T4547,A4,Hip-Hop,Track T4547
T6742,A5,R&B,Track T6742
T3781,A4,Hip-Hop,Track T3781
T9406,A5,R&B,Track T9406
T1492,A10,Pop,Track T1492
T1038,A5,R&B,Track T1038
T3287,A2,Pop,Track T3287
T1852,A7,R&B,Track T1852
T2205,A1,Pop,Track T2205
T4319,A3,Latin,Track T4319
T2603,A1,Pop,Track T2603
T1643,A6,Rap,Track T1643
T3535,A4,Hip-Hop,Track T3535
T6589,A9,Alternative,Track T6589
T3260,A5,R&B,Track T3260
T6408,A3,Latin,Track T6408
T2238,A6,Rap,Track T2238
T6233,A8,Pop,Track T6233
T8865,A6,Rap,Track T8865
T8645,A2,Pop,Track T8645
T7034,A6,Rap,Track T7034
T6318,A4,Hip-Hop,Track T6318
T3556,A4,Hip-Hop,Track T3556
T5360,A9,Alternative,Track T5360
T7212,A3,Latin,Track T7212
T7628,A6,Rap,Track T7628
T1804,A3,Latin,Track T1804
T7264,A1,Pop,Track T7264
T6026,A6,Rap,Track T6026
T8212,A4,Hip-Hop,Track T8212
T1111,A8,Pop,Track T1111
T4790,A1,Pop,Track T4790
T5144,A8,Pop,Track T5144
T5884,A9,Alternative,Track T5884
T5156,A4,Hip-Hop,Track T5156
T8332,A9,Alternative,Track T8332
T3055,A2,Pop,Track T3055
T1016,A2,Pop,Track T1016
T5535,A8,Pop,Track T5535
T5538,A9,Alternative,Track T5538
T2108,A2,Pop,Track T2108
T2799,A1,Pop,Track T2799
T1844,A1,Pop,Track T1844
T3810,A3,Latin,Track T3810
T4028,A5,R&B,Track T4028
T1724,A4,Hip-Hop,Track T1724
T2263,A9,Alternative,Track T2263
T4697,A1,Pop,Track T4697
T8822,A7,R&B,Track T8822
T6787,A9,Alternative,Track T6787
T4551,A8,Pop,Track T4551
T3114,A1,Pop,Track T3114
T2154,A2,Pop,Track T2154
T9520,A6,Rap,Track T9520
T7522,A5,R&B,Track T7522
T6511,A5,R&B,Track T6511
T3671,A2,Pop,Track T3671
T2948,A7,R&B,Track T2948
T2333,A3,Latin,Track T2333
T9781,A4,Hip-Hop,Track T9781
T9539,A1,Pop,Track T9539
T7514,A2,Pop,Track T7514
T7507,A2,Pop,Track T7507
T3169,A1,Pop,Track T3169
T2045,A2,Pop,Track T2045
T7977,A6,Rap,Track T7977
T1744,A7,R&B,Track T1744
T7536,A6,Rap,Track T7536
T5024,A4,Hip-Hop,Track T5024
T5119,A1,Pop,Track T5119
T1180,A2,Pop,Track T1180
T9917,A6,Rap,Track T9917
T9079,A9,Alternative,Track T9079
T4627,A7,R&B,Track T4627
T4661,A2,Pop,Track T4661
T9925,A3,Latin,Track T9925
T3845,A1,Pop,Track T3845
T8086,A6,Rap,Track T8086
T3142,A6,Rap,Track T3142
T4747,A7,R&B,Track T4747
T1830,A1,Pop,Track T1830
T3473,A8,Pop,Track T3473
T3870,A7,R&B,Track T3870
T9494,A2,Pop,Track T9494
T2181,A3,Latin,Track T2181
T2462,A5,R&B,Track T2462
T4210,A1,Pop,Track T4210
T4508,A8,Pop,Track T4508
T2260,A2,Pop,Track T2260
T3012,A2,Pop,Track T3012
T3345,A8,Pop,Track T3345
T2000,A6,Rap,Track T2000
T8349,A6,Rap,Track T8349
T9143,A5,R&B,Track T9143
T6641,A6,Rap,Track T6641
T5255,A10,Pop,Track T5255
T6489,A2,Pop,Track T6489
T8209,A1,Pop,Track T8209
T2844,A6,Rap,Track T2844
T3320,A5,R&B,Track T3320
T7927,A1,Pop,Track T7927
T7922,A2,Pop,Track T7922
T9713,A3,Latin,Track T9713
T8541,A10,Pop,Track T8541
T6264,A7,R&B,Track T6264
T4173,A2,Pop,Track T4173
T1655,A1,Pop,Track T1655
T2381,A7,R&B,Track T2381
T9427,A4,Hip-Hop,Track T9427
T9451,A10,Pop,Track T9451
T3427,A7,R&B,Track T3427
T2774,A5,R&B,Track T2774
T6542,A8,Pop,Track T6542
T7660,A7,R&B,Track T7660
T6924,A5,R&B,Track T6924
T4145,A4,Hip-Hop,Track T4145
T1504,A2,Pop,Track T1504
T5790,A2,Pop,Track T5790
T7265,A3,Latin,Track T7265
T7063,A1,Pop,Track T7063
T7066,A9,Alternative,Track T7066
T2791,A7,R&B,Track T2791
T4622,A7,R&B,Track T4622
T6009,A5,R&B,Track T6009
T2366,A7,R&B,Track T2366
T3639,A10,Pop,Track T3639
T3402,A4,Hip-Hop,Track T3402
T8246,A7,R&B,Track T8246
T5072,A3,Latin,Track T5072
T3402,A9,Alternative,Track T3402
T7861,A9,Alternative,Track T7861
T6302,A9,Alternative,Track T6302
T6100,A1,Pop,Track T6100
T4048,A3,Latin,Track T4048
T2092,A1,Pop,Track T2092
T1989,A4,Hip-Hop,Track T1989
T6667,A5,R&B,Track T6667
T9287,A3,Latin,Track T9287
T3771,A7,R&B,Track T3771
T4552,A3,Latin,Track T4552
T6115,A9,Alternative,Track T6115
T2940,A2,Pop,Track T2940
T3894,A6,Rap,Track T3894
T2651,A6,Rap,Track T2651
T7322,A1,Pop,Track T7322
T1558,A8,Pop,Track T1558
T4406,A6,Rap,Track T4406
T7463,A9,Alternative,Track T7463
T9674,A9,Alternative,Track T9674
T8989,A5,R&B,Track T8989
T4122,A9,Alternative,Track T4122
T4638,A8,Pop,Track T4638
T1602,A10,Pop,Track T1602
T2041,A9,Alternative,Track T2041
T2676,A8,Pop,Track T2676
T3370,A4,Hip-Hop,Track T3370
T1733,A2,Pop,Track T1733
T6697,A9,Alternative,Track T6697
T5909,A7,R&B,Track T5909
T5055,A3,Latin,Track T5055
T5133,A3,Latin,Track T5133
T8300,A7,R&B,Track T8300
T1826,A1,Pop,Track T1826
T6775,A2,Pop,Track T6775
T9645,A7,R&B,Track T9645
T2860,A3,Latin,Track T2860
T2489,A5,R&B,Track T2489
T5128,A7,R&B,Track T5128
T5155,A7,R&B,Track T5155
T3008,A2,Pop,Track T3008
T4623,A1,Pop,Track T4623
T6987,A6,Rap,Track T6987
T7666,A7,R&B,Track T7666
T5362,A2,Pop,Track T5362
T9695,A3,Latin,Track T9695
T6437,A9,Alternative,Track T6437
T3516,A10,Pop,Track T3516
T3735,A4,Hip-Hop,Track T3735
T6851,A1,Pop,Track T6851
T8290,A3,Latin,Track T8290
T6752,A2,Pop,Track T6752
T2676,A2,Pop,Track T2676
T2814,A5,R&B,Track T2814
T8519,A6,Rap,Track T8519
T3044,A1,Pop,Track T3044
T9408,A9,Alternative,Track T9408
T8838,A6,Rap,Track T8838
T4253,A6,Rap,Track T4253
T8547,A10,Pop,Track T8547
T7936,A6,Rap,Track T7936
T7886,A9,Alternative,Track T7886
T2083,A2,Pop,Track T2083
T8654,A5,R&B,Track T8654
T4190,A7,R&B,Track T4190
T7937,A7,R&B,Track T7937
T6455,A4,Hip-Hop,Track T6455
T2143,A5,R&B,Track T2143
T7851,A10,Pop,Track T7851
T4903,A3,Latin,Track T4903
T8800,A10,Pop,Track T8800
T3279,A1,Pop,Track T3279
T6286,A7,R&B,Track T6286
T3149,A4,Hip-Hop,Track T3149
T9954,A8,Pop,Track T9954
T7175,A8,Pop,Track T7175
T9436,A8,Pop,Track T9436
T1436,A1,Pop,Track T1436
T2815,A8,Pop,Track T2815
T8657,A2,Pop,Track T8657
T9110,A1,Pop,Track T9110
T1747,A2,Pop,Track T1747
T8828,A5,R&B,Track T8828
T7044,A2,Pop,Track T7044
T3506,A1,Pop,Track T3506
T7472,A6,Rap,Track T7472
T8717,A10,Pop,Track T8717
T1839,A6,Rap,Track T1839
T8537,A7,R&B,Track T8537
T7016,A5,R&B,Track T7016
T2771,A8,Pop,Track T2771
T1594,A10,Pop,Track T1594
T5043,A5,R&B,Track T5043
T4527,A4,Hip-Hop,Track T4527
T5271,A9,Alternative,Track T5271
T7101,A10,Pop,Track T7101
T1601,A1,Pop,Track T1601
T8115,A5,R&B,Track T8115
T5941,A8,Pop,Track T5941
T6191,A5,R&B,Track T6191
T5040,A4,Hip-Hop,Track T5040
T1550,A6,Rap,Track T1550
T1486,A3,Latin,Track T1486
T6281,A3,Latin,Track T6281
T2177,A10,Pop,Track T2177
T7916,A6,Rap,Track T7916
T4913,A8,Pop,Track T4913
T9453,A6,Rap,Track T9453
T1823,A8,Pop,Track T1823
T9833,A3,Latin,Track T9833
T4437,A6,Rap,Track T4437
T9333,A6,Rap,Track T9333
T2480,A6,Rap,Track T2480
T9209,A2,Pop,Track T9209
T6328,A3,Latin,Track T6328
T9218,A3,Latin,Track T9218
T4829,A6,Rap,Track T4829
T5707,A10,Pop,Track T5707
T6089,A10,Pop,Track T6089
T3485,A2,Pop,Track T3485
T6940,A3,Latin,Track T6940
T6736,A1,Pop,Track T6736
T2359,A4,Hip-Hop,Track T2359
T9315,A8,Pop,Track T9315
T8206,A9,Alternative,Track T8206
T8708,A2,Pop,Track T8708
T7633,A3,Latin,Track T7633
T2186,A3,Latin,Track T2186
T9504,A8,Pop,Track T9504
T6773,A6,Rap,Track T6773
T9293,A8,Pop,Track T9293
T4559,A6,Rap,Track T4559
T6212,A1,Pop,Track T6212
T5459,A8,Pop,Track T5459
T2415,A8,Pop,Track T2415
T1534,A8,Pop,Track T1534
T6049,A1,Pop,Track T6049
T5933,A7,R&B,Track T5933
T8812,A1,Pop,Track T8812
T9004,A1,Pop,Track T9004
T3757,A4,Hip-Hop,Track T3757
T4584,A4,Hip-Hop,Track T4584
T3864,A8,Pop,Track T3864
T6082,A7,R&B,Track T6082
T1957,A2,Pop,Track T1957
T9139,A2,Pop,Track T9139
T2455,A3,Latin,Track T2455
T1450,A1,Pop,Track T1450
T6813,A3,Latin,Track T6813
T8557,A7,R&B,Track T8557
T4456,A2,Pop,Track T4456
T7281,A8,Pop,Track T7281
T6895,A4,Hip-Hop,Track T6895
T6784,A4,Hip-Hop,Track T6784
T6233,A7,R&B,Track T6233
T9865,A5,R&B,Track T9865
T2239,A1,Pop,Track T2239
T4404,A9,Alternative,Track T4404
T1995,A1,Pop,Track T1995
T6650,A10,Pop,Track T6650
T6045,A8,Pop,Track T6045
T9495,A5,R&B,Track T9495
T2398,A5,R&B,Track T2398
T1816,A1,Pop,Track T1816
T8606,A2,Pop,Track T8606
T8780,A8,Pop,Track T8780
T9685,A9,Alternative,Track T9685
T8653,A5,R&B,Track T8653
T8113,A3,Latin,Track T8113
T7874,A1,Pop,Track T7874
T2018,A7,R&B,Track T2018
T6893,A3,Latin,Track T6893
T6525,A1,Pop,Track T6525
T3835,A6,Rap,Track T3835
T9449,A5,R&B,Track T9449
T6122,A1,Pop,Track T6122
T8471,A1,Pop,Track T8471
T9164,A7,R&B,Track T9164
T7066,A1,Pop,Track T7066
T6387,A9,Alternative,Track T6387
T7553,A3,Latin,Track T7553
T5272,A1,Pop,Track T5272
T8714,A7,R&B,Track T8714
T2137,A5,R&B,Track T2137
T7713,A3,Latin,Track T7713
T3197,A4,Hip-Hop,Track T3197
T5668,A6,Rap,Track T5668
T8965,A3,Latin,Track T8965
T4666,A7,R&B,Track T4666
T5134,A6,Rap,Track T5134
T8344,A8,Pop,Track T8344
T4719,A6,Rap,Track T4719
T2525,A4,Hip-Hop,Track T2525
T5389,A4,Hip-Hop,Track T5389
T5930,A1,Pop,Track T5930
T4191,A7,R&B,Track T4191
T6086,A2,Pop,Track T6086
T8567,A9,Alternative,Track T8567
T7754,A6,Rap,Track T7754
T2111,A5,R&B,Track T2111
T8052,A1,Pop,Track T8052
T5057,A1,Pop,Track T5057
T1369,A4,Hip-Hop,Track T1369
T2645,A10,Pop,Track T2645
T4745,A7,R&B,Track T4745
T7745,A5,R&B,Track T7745
T4054,A5,R&B,Track T4054
T1558,A10,Pop,Track T1558
T6931,A9,Alternative,Track T6931
T6218,A7,R&B,Track T6218
T2952,A1,Pop,Track T2952
T6455,A2,Pop,Track T6455
T1585,A2,Pop,Track T1585
T7408,A5,R&B,Track T7408
T9939,A2,Pop,Track T9939
T3819,A7,R&B,Track T3819
T8288,A5,R&B,Track T8288
T5306,A1,Pop,Track T5306
T4311,A7,R&B,Track T4311
T4482,A2,Pop,Track T4482
T8853,A8,Pop,Track T8853
T5667,A3,Latin,Track T5667
T7207,A3,Latin,Track T7207
T9493,A1,Pop,Track T9493
T8364,A10,Pop,Track T8364
T6076,A6,Rap,Track T6076
T6864,A1,Pop,Track T6864
T3835,A7,R&B,Track T3835
T1880,A3,Latin,Track T1880
T8667,A10,Pop,Track T8667
T3350,A10,Pop,Track T3350
T5032,A7,R&B,Track T5032
T1720,A10,Pop,Track T1720
T2083,A1,Pop,Track T2083
T3715,A3,Latin,Track T3715
T2367,A2,Pop,Track T2367
T2794,A10,Pop,Track T2794
T1530,A1,Pop,Track T1530
T8047,A9,Alternative,Track T8047
T1237,A8,Pop,Track T1237
T9389,A4,Hip-Hop,Track T9389
T7590,A1,Pop,Track T7590
T2621,A1,Pop,Track T2621
T3343,A2,Pop,Track T3343
T8235,A5,R&B,Track T8235
T6991,A4,Hip-Hop,Track T6991
T9210,A6,Rap,Track T9210
T1651,A8,Pop,Track T1651
T3209,A4,Hip-Hop,Track T3209
T1980,A2,Pop,Track T1980
T7208,A8,Pop,Track T7208
T8175,A3,Latin,Track T8175
T7899,A3,Latin,Track T7899
T6523,A7,R&B,Track T6523
T5578,A10,Pop,Track T5578
T4173,A9,Alternative,Track T4173
T6170,A1,Pop,Track T6170
T9099,A5,R&B,Track T9099
T4119,A1,Pop,Track T4119
T9373,A10,Pop,Track T9373
T5156,A2,Pop,Track T5156
T6306,A2,Pop,Track T6306
T3895,A9,Alternative,Track T3895
T9814,A10,Pop,Track T9814
T4415,A7,R&B,Track T4415
T4419,A1,Pop,Track T4419
T5519,A5,R&B,Track T5519
T6136,A8,Pop,Track T6136
T7973,A5,R&B,Track T7973
T6397,A1,Pop,Track T6397
T2854,A2,Pop,Track T2854
T7112,A9,Alternative,Track T7112
T3059,A5,R&B,Track T3059
T2650,A4,Hip-Hop,Track T2650
T7043,A5,R&B,Track T7043
T5044,A10,Pop,Track T5044
T9603,A3,Latin,Track T9603
T3860,A7,R&B,Track T3860
T4115,A2,Pop,Track T4115
T7921,A1,Pop,Track T7921
T2305,A8,Pop,Track T2305
T7812,A8,Pop,Track T7812
T2767,A6,Rap,Track T2767
T6466,A2,Pop,Track T6466
T7937,A2,Pop,Track T7937
T4834,A9,Alternative,Track T4834
T9721,A3,Latin,Track T9721
T1688,A8,Pop,Track T1688
T7926,A3,Latin,Track T7926
T9495,A10,Pop,Track T9495
T3537,A9,Alternative,Track T3537
T8797,A1,Pop,Track T8797
T5064,A8,Pop,Track T5064
T1989,A2,Pop,Track T1989
T5825,A2,Pop,Track T5825
T1569,A4,Hip-Hop,Track T1569
T5979,A5,R&B,Track T5979
T3490,A3,Latin,Track T3490
T8110,A5,R&B,Track T8110
T1368,A2,Pop,Track T1368
T3742,A1,Pop,Track T3742
T4380,A5,R&B,Track T4380
T6470,A5,R&B,Track T6470
T2739,A7,R&B,Track T2739
T3216,A6,Rap,Track T3216
T1160,A9,Alternative,Track T1160
T8227,A4,Hip-Hop,Track T8227
T2598,A1,Pop,Track T2598
T1767,A6,Rap,Track T1767
T3888,A7,R&B,Track T3888
T7048,A5,R&B,Track T7048
T8963,A7,R&B,Track T8963
T2027,A3,Latin,Track T2027
T7254,A2,Pop,Track T7254
T8674,A6,Rap,Track T8674
T9120,A4,Hip-Hop,Track T9120
T5112,A5,R&B,Track T5112
T6862,A5,R&B,Track T6862
T7834,A6,Rap,Track T7834
T2155,A1,Pop,Track T2155
T1265,A10,Pop,Track T1265
T9731,A7,R&B,Track T9731
T9009,A4,Hip-Hop,Track T9009
T5952,A2,Pop,Track T5952
T4013,A1,Pop,Track T4013
T7359,A6,Rap,Track T7359
T9963,A3,Latin,Track T9963
T7182,A4,Hip-Hop,Track T7182
T3768,A6,Rap,Track T3768
T8798,A6,Rap,Track T8798
T8266,A6,Rap,Track T8266
T8964,A9,Alternative,Track T8964
T3186,A2,Pop,Track T3186
T9391,A6,Rap,Track T9391
T8515,A1,Pop,Track T8515
T3676,A5,R&B,Track T3676
T7136,A6,Rap,Track T7136
T3330,A2,Pop,Track T3330
T3067,A4,Hip-Hop,Track T3067
T7020,A8,Pop,Track T7020
T9959,A2,Pop,Track T9959
T4214,A4,Hip-Hop,Track T4214
T7936,A10,Pop,Track T7936
T9932,A5,R&B,Track T9932
T9749,A7,R&B,Track T9749
T9565,A8,Pop,Track T9565
T9512,A2,Pop,Track T9512
T1831,A2,Pop,Track T1831
T4245,A7,R&B,Track T4245
T7640,A1,Pop,Track T7640
T9232,A3,Latin,Track T9232
T6522,A4,Hip-Hop,Track T6522
T1431,A8,Pop,Track T1431
T7154,A4,Hip-Hop,Track T7154
T6237,A9,Alternative,Track T6237
T7845,A10,Pop,Track T7845
T5976,A8,Pop,Track T5976
T5416,A6,Rap,Track T5416
T9846,A4,Hip-Hop,Track T9846
T5609,A1,Pop,Track T5609
T9901,A5,R&B,Track T9901
T1543,A3,Latin,Track T1543
T3193,A3,Latin,Track T3193
T4268,A7,R&B,Track T4268
T5999,A4,Hip-Hop,Track T5999
T6934,A7,R&B,Track T6934
T5528,A4,Hip-Hop,Track T5528
T3550,A2,Pop,Track T3550
T8256,A4,Hip-Hop,Track T8256
T9174,A10,Pop,Track T9174
T6237,A8,Pop,Track T6237
T7958,A2,Pop,Track T7958
T1924,A4,Hip-Hop,Track T1924
T9982,A9,Alternative,Track T9982
T5320,A1,Pop,Track T5320
T9076,A2,Pop,Track T9076
T2379,A3,Latin,Track T2379
T5554,A5,R&B,Track T5554
T5527,A4,Hip-Hop,Track T5527
T6280,A1,Pop,Track T6280
T7618,A6,Rap,Track T7618
T6444,A1,Pop,Track T6444
T4809,A6,Rap,Track T4809
T7148,A5,R&B,Track T7148
T2852,A5,R&B,Track T2852
T9710,A1,Pop,Track T9710
T7192,A6,Rap,Track T7192
T1113,A4,Hip-Hop,Track T1113
T3628,A6,Rap,Track T3628
T4732,A6,Rap,Track T4732
T7689,A1,Pop,Track T7689
T6728,A1,Pop,Track T6728
T6846,A2,Pop,Track T6846
T3546,A7,R&B,Track T3546
T8328,A5,R&B,Track T8328
T3444,A7,R&B,Track T3444
T5566,A7,R&B,Track T5566
T2250,A9,Alternative,Track T2250
T6353,A4,Hip-Hop,Track T6353
T4860,A3,Latin,Track T4860
T5026,A8,Pop,Track T5026
T1195,A2,Pop,Track T1195
T5437,A4,Hip-Hop,Track T5437
T3129,A2,Pop,Track T3129
T3888,A9,Alternative,Track T3888
T4067,A4,Hip-Hop,Track T4067
T1991,A2,Pop,Track T1991
T2530,A7,R&B,Track T2530
T6329,A10,Pop,Track T6329
T2997,A3,Latin,Track T2997
T1563,A6,Rap,Track T1563
T9961,A3,Latin,Track T9961
T1161,A8,Pop,Track T1161
T2618,A9,Alternative,Track T2618
T6481,A8,Pop,Track T6481
T6491,A8,Pop,Track T6491
T7757,A1,Pop,Track T7757
T6989,A9,Alternative,Track T6989
T2631,A6,Rap,Track T2631
T7424,A7,R&B,Track T7424
T7512,A2,Pop,Track T7512
T1732,A6,Rap,Track T1732
T4104,A1,Pop,Track T4104
T3074,A7,R&B,Track T3074
T8537,A4,Hip-Hop,Track T8537
T7938,A2,Pop,Track T7938
T8644,A10,Pop,Track T8644
T3163,A9,Alternative,Track T3163
T8738,A9,Alternative,Track T8738
T1296,A8,Pop,Track T1296
T5049,A7,R&B,Track T5049
T3998,A6,Rap,Track T3998
T2215,A1,Pop,Track T2215
T6680,A9,Alternative,Track T6680
T5725,A9,Alternative,Track T5725
T5431,A7,R&B,Track T5431
T1441,A9,Alternative,Track T1441
T1860,A5,R&B,Track T1860
T2020,A4,Hip-Hop,Track T2020
T8969,A10,Pop,Track T8969
T5954,A4,Hip-Hop,Track T5954
T4313,A6,Rap,Track T4313
T2475,A6,Rap,Track T2475
T4119,A7,R&B,Track T4119
T1240,A6,Rap,Track T1240
T3737,A5,R&B,Track T3737
T8473,A3,Latin,Track T8473
T2941,A6,Rap,Track T2941
T5027,A9,Alternative,Track T5027
T5162,A1,Pop,Track T5162
T8172,A1,Pop,Track T8172
T8048,A6,Rap,Track T8048
T9640,A10,Pop,Track T9640
T2418,A6,Rap,Track T2418
T1374,A4,Hip-Hop,Track T1374
T5947,A8,Pop,Track T5947
T5378,A2,Pop,Track T5378
T8955,A4,Hip-Hop,Track T8955
T6293,A4,Hip-Hop,Track T6293
T5841,A3,Latin,Track T5841
T5069,A1,Pop,Track T5069
T7238,A3,Latin,Track T7238
T1076,A8,Pop,Track T1076
T4639,A2,Pop,Track T4639
T8829,A3,Latin,Track T8829
T2375,A1,Pop,Track T2375
T1052,A5,R&B,Track T1052
T3318,A6,Rap,Track T3318
T9986,A9,Alternative,Track T9986
T4008,A8,Pop,Track T4008
T9444,A3,Latin,Track T9444
T6690,A2,Pop,Track T6690
T3453,A10,Pop,Track T3453
T5297,A6,Rap,Track T5297
T7972,A1,Pop,Track T7972
T8369,A1,Pop,Track T8369
T6344,A5,R&B,Track T6344
T4116,A2,Pop,Track T4116
T9714,A8,Pop,Track T9714
T7392,A5,R&B,Track T7392
T7283,A6,Rap,Track T7283
T3954,A3,Latin,Track T3954
T3273,A6,Rap,Track T3273
T8042,A7,R&B,Track T8042
T5196,A3,Latin,Track T5196
T6551,A5,R&B,Track T6551
T5511,A8,Pop,Track T5511
T3171,A2,Pop,Track T3171
T3159,A5,R&B,Track T3159
T9459,A3,Latin,Track T9459
T7646,A7,R&B,Track T7646
T7946,A1,Pop,Track T7946
T8026,A6,Rap,Track T8026
T3589,A1,Pop,Track T3589
T8009,A7,R&B,Track T8009
T8635,A6,Rap,Track T8635
T1936,A9,Alternative,Track T1936
T6410,A5,R&B,Track T6410
T7997,A5,R&B,Track T7997
T6886,A3,Latin,Track T6886
T4628,A1,Pop,Track T4628
T6225,A2,Pop,Track T6225
T4376,A2,Pop,Track T4376
T9923,A3,Latin,Track T9923
T5789,A10,Pop,Track T5789
T3657,A8,Pop,Track T3657
T2187,A10,Pop,Track T2187
T2941,A4,Hip-Hop,Track T2941
