stream_id,played_at,track_id,artist_id,artist_name,genre,platform,country,track_duration_ms,ms_played,skipped,date
S7855,2025-08-06 19:05:55,T5239,A9,"Tyler, The Creator",Alternative,Mobile,US,228251,72720,1,2025-08-06
S7856,2025-07-12 15:53:10,T8446,A4,Drake,Hip-Hop,Mobile,GB,196565,62079,1,2025-07-12
S7857,2025-07-08 22:02:30,T4560,A10,Olivia Rodrigo,Pop,Mobile,US,234094,170955,0,2025-07-08
S7858,2025-05-06 16:27:46,T1547,A2,Billie Eilish,Pop,Mobile,US,216187,113685,0,2025-05-06
S7859,2025-03-31 16:42:55,T1215,A10,Olivia Rodrigo,Pop,Mobile,ES,240547,57227,1,2025-03-31
S7860,2025-04-23 12:04:59,T9155,A7,SZA,R&B,Mobile,US,199765,148627,0,2025-04-23
S7861,2025-02-28 20:25:15,T6347,A8,Post Malone,Pop,Mobile,US,184387,163328,0,2025-02-28
S7862,2025-04-23 23:52:30,T3271,A4,Drake,Hip-Hop,Mobile,US,161425,159136,0,2025-04-23
S7863,2025-02-09 20:27:06,T2359,A9,"Tyler, The Creator",Alternative,Mobile,US,148069,123834,0,2025-02-09
S7864,2025-09-22 18:37:08,T4019,A5,The Weeknd,R&B,Mobile,CA,143516,75328,0,2025-09-22
S7865,2025-06-07 02:38:34,T4212,A7,SZA,R&B,Mobile,US,246343,120381,0,2025-06-07
S7866,2026-01-25 22:42:26,T8593,A1,Taylor Swift,Pop,Mobile,US,242588,78700,1,2026-01-25
S7867,2025-04-22 09:11:52,T9699,A6,Kendrick Lamar,Rap,Mobile,US,252750,186397,0,2025-04-22
S7868,2025-06-17 00:24:42,T7401,A9,"Tyler, The Creator",Alternative,Mobile,US,142944,128010,0,2025-06-17
S7869,2025-06-21 03:28:30,T2038,A2,Billie Eilish,Pop,Mobile,MX,257136,37821,1,2025-06-21
S7870,2025-02-09 15:57:33,T7081,A7,SZA,R&B,Desktop,MX,202185,168042,0,2025-02-09
S7871,2025-12-09 19:32:26,T7861,A1,Taylor Swift,Pop,Mobile,CA,257405,150813,0,2025-12-09
S7872,2025-02-19 07:55:55,T5445,A9,"Tyler, The Creator",Alternative,Desktop,US,184694,65670,0,2025-02-19
S7873,2026-01-12 11:01:13,T2515,A10,Olivia Rodrigo,Pop,Desktop,US,250750,130939,0,2026-01-12
S7874,2025-12-25 20:12:23,T9612,A3,Bad Bunny,Latin,Mobile,US,226634,131398,0,2025-12-25
S7875,2025-08-20 08:04:33,T1424,A1,Taylor Swift,Pop,Mobile,US,149218,35974,1,2025-08-20
S7876,2025-08-22 23:54:22,T8379,A6,Kendrick Lamar,Rap,Mobile,BD,135711,126057,0,2025-08-22
S7877,2025-10-02 18:18:29,T2343,A1,Taylor Swift,Pop,Mobile,US,195093,92699,0,2025-10-02
S7878,2025-06-30 23:48:42,T5857,A5,The Weeknd,R&B,Mobile,US,167988,126361,0,2025-06-30
S7879,2025-09-30 06:15:51,T9462,A3,Bad Bunny,Latin,Desktop,MX,161032,151012,0,2025-09-30
S7880,2025-02-24 14:49:51,T8922,A4,Drake,Hip-Hop,Mobile,US,234782,155319,0,2025-02-24
S7881,2025-02-28 09:39:33,T5736,A1,Taylor Swift,Pop,Mobile,US,216909,166409,0,2025-02-28
S7882,2025-07-24 19:48:10,T3981,A1,Taylor Swift,Pop,Mobile,US,149986,130175,0,2025-07-24
S7883,2025-08-24 23:13:47,T7277,A1,Taylor Swift,Pop,Desktop,ES,213805,193668,0,2025-08-24
S7884,2025-12-24 15:46:14,T1905,A6,Kendrick Lamar,Rap,Desktop,CA,242156,30897,1,2025-12-24
S7885,2025-03-19 16:34:57,T6320,A5,The Weeknd,R&B,Mobile,MX,131424,51380,0,2025-03-19
S7886,2025-12-04 19:06:28,T2078,A2,Billie Eilish,Pop,Desktop,BD,152828,131774,0,2025-12-04
S7887,2025-04-28 14:43:53,T6726,A6,Kendrick Lamar,Rap,Desktop,US,177825,159955,0,2025-04-28
S7888,2025-07-03 11:21:22,T2122,A9,"Tyler, The Creator",Alternative,Mobile,MX,148786,130588,0,2025-07-03
S7889,2025-06-07 06:23:34,T6030,A3,Bad Bunny,Latin,Mobile,US,256397,46756,1,2025-06-07
S7890,2025-07-05 12:50:09,T3170,A8,Post Malone,Pop,Mobile,GB,149582,115486,0,2025-07-05
S7891,2025-04-05 22:07:47,T5522,A6,Kendrick Lamar,Rap,Mobile,GB,257073,202630,0,2025-04-05
S7892,2025-08-09 13:47:11,T5592,A1,Taylor Swift,Pop,Mobile,ES,185115,145636,0,2025-08-09
S7893,2025-11-27 19:28:28,T4306,A4,Drake,Hip-Hop,Mobile,US,254723,196753,0,2025-11-27
S7894,2025-07-19 13:22:25,T8123,A5,The Weeknd,R&B,Mobile,BD,250182,45706,1,2025-07-19
S7895,2025-08-05 00:36:31,T7425,A7,SZA,R&B,TV,CA,242433,122861,0,2025-08-05
S7896,2025-12-12 18:51:37,T7674,A3,Bad Bunny,Latin,Mobile,MX,160776,21158,1,2025-12-12
S7897,2025-10-22 14:56:05,T5444,A10,Olivia Rodrigo,Pop,Mobile,US,165195,114036,0,2025-10-22
S7898,2025-08-04 23:07:16,T1341,A7,SZA,R&B,Mobile,GB,224854,108167,1,2025-08-04
S7899,2025-05-16 16:11:21,T7696,A4,Drake,Hip-Hop,Mobile,US,145065,105511,0,2025-05-16
S7900,2025-12-23 18:13:33,T1870,A1,Taylor Swift,Pop,Mobile,MX,219200,148118,0,2025-12-23
S7901,2025-09-03 16:18:05,T6802,A2,Billie Eilish,Pop,Mobile,ES,124300,79961,0,2025-09-03
S7902,2025-05-02 19:17:35,T8843,A5,The Weeknd,R&B,Mobile,US,206920,130000,0,2025-05-02
S7903,2025-05-20 21:53:36,T1638,A5,The Weeknd,R&B,Mobile,MX,246135,188968,0,2025-05-20
S7904,2025-11-28 08:37:14,T5131,A8,Post Malone,Pop,Desktop,US,214828,132353,0,2025-11-28
S7905,2025-02-24 07:37:39,T3409,A7,SZA,R&B,Mobile,BD,173228,88284,0,2025-02-24
S7906,2026-02-02 19:08:52,T1141,A2,Billie Eilish,Pop,Desktop,US,231379,200097,0,2026-02-02
S7907,2025-03-29 08:53:05,T7755,A6,Kendrick Lamar,Rap,Mobile,ES,169760,161331,0,2025-03-29
S7908,2025-11-25 17:53:01,T2221,A1,Taylor Swift,Pop,Desktop,US,178371,138094,0,2025-11-25
S7909,2025-07-03 18:15:51,T7463,A4,Drake,Hip-Hop,Mobile,US,147175,105813,0,2025-07-03
S7910,2025-08-05 17:00:29,T1726,A7,SZA,R&B,Mobile,US,180300,89406,0,2025-08-05
S7911,2025-12-22 10:59:47,T5174,A4,Drake,Hip-Hop,Mobile,GB,176709,74900,0,2025-12-22
S7912,2025-07-09 19:32:00,T6629,A8,Post Malone,Pop,Desktop,US,234928,41001,1,2025-07-09
S7913,2025-08-20 21:38:15,T4641,A10,Olivia Rodrigo,Pop,Desktop,US,256806,242577,0,2025-08-20
S7914,2025-02-26 10:16:47,T2959,A6,Kendrick Lamar,Rap,Mobile,US,237544,85597,1,2025-02-26
S7915,2025-02-06 23:47:37,T4642,A2,Billie Eilish,Pop,Mobile,US,225532,74449,1,2025-02-06
S7916,2025-05-11 18:17:21,T1227,A4,Drake,Hip-Hop,Mobile,MX,200957,31768,1,2025-05-11
S7917,2025-10-12 20:21:59,T1246,A1,Taylor Swift,Pop,Desktop,US,236449,161611,0,2025-10-12
S7918,2025-03-25 20:58:34,T1822,A6,Kendrick Lamar,Rap,Mobile,GB,256643,242471,0,2025-03-25
S7919,2025-03-22 23:30:39,T2499,A8,Post Malone,Pop,Desktop,BD,194910,129227,0,2025-03-22
S7920,2025-07-09 02:26:35,T4230,A6,Kendrick Lamar,Rap,Mobile,CA,253012,25783,1,2025-07-09
S7921,2025-09-30 12:54:03,T1907,A8,Post Malone,Pop,TV,US,237610,145326,0,2025-09-30
S7922,2025-10-24 19:48:53,T8444,A8,Post Malone,Pop,Mobile,CA,153180,116864,0,2025-10-24
S7923,2025-04-16 15:04:24,T7449,A9,"Tyler, The Creator",Alternative,Mobile,US,127606,119351,0,2025-04-16
S7924,2025-03-10 00:30:13,T4064,A3,Bad Bunny,Latin,Mobile,MX,231929,72011,1,2025-03-10
S7925,2026-01-12 14:29:46,T6855,A9,"Tyler, The Creator",Alternative,TV,US,170255,143544,0,2026-01-12
S7926,2025-05-17 18:56:11,T3834,A6,Kendrick Lamar,Rap,Mobile,US,131400,111399,0,2025-05-17
S7927,2025-12-14 01:26:44,T3259,A3,Bad Bunny,Latin,Desktop,US,166804,11535,1,2025-12-14
S7928,2025-12-17 04:23:54,T8074,A10,Olivia Rodrigo,Pop,Mobile,US,125569,40827,0,2025-12-17
S7929,2025-11-16 18:29:17,T6195,A10,Olivia Rodrigo,Pop,Mobile,CA,195137,126008,0,2025-11-16
S7930,2025-04-12 21:13:55,T3552,A5,The Weeknd,R&B,Desktop,CA,210276,134230,0,2025-04-12
S7931,2025-12-04 14:18:21,T5127,A8,Post Malone,Pop,Mobile,US,206724,171636,0,2025-12-04
S7932,2025-11-15 12:25:06,T9233,A3,Bad Bunny,Latin,Mobile,ES,200173,142399,0,2025-11-15
S7933,2025-09-10 23:27:37,T1319,A4,Drake,Hip-Hop,Mobile,US,169147,160914,0,2025-09-10
S7934,2025-06-14 04:04:35,T5012,A2,Billie Eilish,Pop,Desktop,GB,137455,98023,0,2025-06-14
S7935,2025-05-18 11:17:56,T6006,A5,The Weeknd,R&B,Mobile,US,257863,76896,1,2025-05-18
S7936,2025-03-26 02:13:47,T8603,A5,The Weeknd,R&B,Mobile,US,188090,176356,0,2025-03-26
S7937,2025-08-11 15:22:54,T6010,A2,Billie Eilish,Pop,Desktop,BD,259340,234686,0,2025-08-11
S7938,2025-09-06 18:51:13,T7923,A6,Kendrick Lamar,Rap,Mobile,US,130946,128150,0,2025-09-06
S7939,2025-06-21 18:31:04,T1694,A1,Taylor Swift,Pop,Mobile,US,230659,58809,1,2025-06-21
S7940,2025-07-30 21:21:27,T6130,A1,Taylor Swift,Pop,Mobile,GB,254055,63497,1,2025-07-30
S7941,2025-06-22 23:42:11,T9018,A4,Drake,Hip-Hop,Mobile,MX,219530,174432,0,2025-06-22
S7942,2025-09-27 20:17:35,T4878,A4,Drake,Hip-Hop,Mobile,US,123154,97034,0,2025-09-27
S7943,2025-12-28 17:30:12,T8986,A3,Bad Bunny,Latin,Mobile,US,184105,113334,0,2025-12-28
S7944,2025-04-10 23:19:59,T2881,A3,Bad Bunny,Latin,Mobile,GB,154042,103804,0,2025-04-10
S7945,2025-06-29 02:44:35,T7750,A3,Bad Bunny,Latin,Mobile,CA,204309,94996,0,2025-06-29
S7946,2025-04-02 08:54:54,T3476,A2,Billie Eilish,Pop,Mobile,US,198262,167711,0,2025-04-02
S7947,2025-09-21 19:06:22,T3993,A4,Drake,Hip-Hop,Mobile,US,126557,115199,0,2025-09-21
S7948,2025-10-31 04:33:52,T4189,A9,"Tyler, The Creator",Alternative,Mobile,US,146756,128098,0,2025-10-31
S7949,2026-01-08 23:57:49,T5434,A2,Billie Eilish,Pop,Mobile,US,132132,117278,0,2026-01-08
S7950,2025-05-24 17:31:20,T2137,A7,SZA,R&B,Mobile,US,146143,94575,0,2025-05-24
S7951,2026-01-16 15:59:05,T7883,A2,Billie Eilish,Pop,Mobile,US,215841,59365,1,2026-01-16
S7952,2025-03-03 20:15:34,T2189,A3,Bad Bunny,Latin,Desktop,US,171306,104607,0,2025-03-03
S7953,2025-09-13 12:53:46,T3163,A3,Bad Bunny,Latin,Desktop,ES,255233,123349,0,2025-09-13
S7954,2025-03-01 15:52:19,T5562,A10,Olivia Rodrigo,Pop,Mobile,US,233350,166720,0,2025-03-01
S7955,2025-12-26 09:41:40,T7731,A4,Drake,Hip-Hop,Mobile,ES,216487,203249,0,2025-12-26
S7956,2025-08-18 09:10:31,T2660,A7,SZA,R&B,Mobile,US,258402,136726,0,2025-08-18
S7957,2025-10-08 16:13:23,T9802,A6,Kendrick Lamar,Rap,Mobile,US,158128,145033,0,2025-10-08
S7958,2025-12-07 13:43:38,T8366,A2,Billie Eilish,Pop,Desktop,CA,203955,196134,0,2025-12-07
S7959,2025-04-05 20:42:30,T1936,A10,Olivia Rodrigo,Pop,Mobile,US,153157,125550,0,2025-04-05
S7960,2025-02-21 22:16:24,T4272,A3,Bad Bunny,Latin,Mobile,ES,141525,103561,0,2025-02-21
S7961,2025-12-21 20:08:21,T1717,A1,Taylor Swift,Pop,Mobile,US,131756,104907,0,2025-12-21
S7962,2025-06-06 17:54:44,T1032,A3,Bad Bunny,Latin,Mobile,US,207723,170597,0,2025-06-06
S7963,2025-03-28 19:47:34,T5474,A3,Bad Bunny,Latin,Mobile,US,189613,121360,0,2025-03-28
S7964,2025-07-28 16:36:54,T9970,A1,Taylor Swift,Pop,Mobile,GB,130760,66010,0,2025-07-28
S7965,2025-09-11 18:16:27,T9853,A6,Kendrick Lamar,Rap,Mobile,US,144937,70863,0,2025-09-11
S7966,2025-02-18 20:00:52,T6398,A3,Bad Bunny,Latin,Desktop,US,193786,170454,0,2025-02-18
S7967,2025-05-23 02:08:54,T6589,A6,Kendrick Lamar,Rap,Mobile,US,178468,96940,0,2025-05-23
S7968,2025-02-19 16:48:12,T7820,A1,Taylor Swift,Pop,Mobile,US,126941,120953,0,2025-02-19
S7969,2025-07-12 08:46:31,T6809,A10,Olivia Rodrigo,Pop,Mobile,BD,222885,91918,1,2025-07-12
S7970,2025-12-26 19:27:52,T9396,A2,Billie Eilish,Pop,Mobile,US,232427,148260,0,2025-12-26
S7971,2026-01-29 21:30:07,T9406,A6,Kendrick Lamar,Rap,Mobile,US,139120,48801,1,2026-01-29
S7972,2025-09-26 09:07:59,T1186,A7,SZA,R&B,Desktop,US,153807,121964,0,2025-09-26
S7973,2025-04-10 05:33:22,T7352,A2,Billie Eilish,Pop,Mobile,ES,225969,184632,0,2025-04-10
S7974,2025-12-29 23:09:36,T8411,A1,Taylor Swift,Pop,Mobile,US,128312,44124,1,2025-12-29
S7975,2025-08-13 19:47:24,T1628,A2,Billie Eilish,Pop,Mobile,GB,123813,94877,0,2025-08-13
S7976,2025-04-07 06:50:32,T4200,A2,Billie Eilish,Pop,Mobile,BD,142857,89609,0,2025-04-07
S7977,2026-01-04 20:44:03,T3602,A2,Billie Eilish,Pop,Desktop,GB,208147,180312,0,2026-01-04
S7978,2025-11-10 22:06:32,T3952,A6,Kendrick Lamar,Rap,Mobile,CA,227240,68632,0,2025-11-10
S7979,2025-11-01 07:01:47,T8384,A4,Drake,Hip-Hop,TV,US,190017,127129,0,2025-11-01
S7980,2025-10-23 18:45:31,T5723,A5,The Weeknd,R&B,Mobile,ES,232962,208763,0,2025-10-23
S7981,2025-04-24 20:04:56,T1623,A1,Taylor Swift,Pop,Desktop,BD,214066,113003,0,2025-04-24
S7982,2025-04-28 21:45:16,T4799,A9,"Tyler, The Creator",Alternative,Mobile,ES,160635,107538,0,2025-04-28
S7983,2025-10-15 19:11:51,T2286,A2,Billie Eilish,Pop,Mobile,US,135859,78041,0,2025-10-15
S7984,2025-05-02 06:11:34,T5828,A3,Bad Bunny,Latin,Mobile,US,154543,121085,0,2025-05-02
S7985,2025-07-18 14:20:20,T4977,A1,Taylor Swift,Pop,Mobile,MX,121908,35192,0,2025-07-18
S7986,2025-11-20 08:57:01,T6074,A1,Taylor Swift,Pop,Mobile,US,217085,204189,0,2025-11-20
S7987,2025-11-20 23:52:56,T6913,A6,Kendrick Lamar,Rap,Desktop,US,245535,74089,1,2025-11-20
S7988,2025-07-23 12:20:14,T8142,A7,SZA,R&B,Mobile,US,169739,146036,0,2025-07-23
S7989,2025-11-24 04:10:09,T6118,A7,SZA,R&B,TV,US,191681,35909,1,2025-11-24
S7990,2025-12-09 17:17:22,T9048,A5,The Weeknd,R&B,Desktop,US,179374,19381,1,2025-12-09
S7991,2025-10-03 00:30:53,T4148,A10,Olivia Rodrigo,Pop,Mobile,US,169534,47475,1,2025-10-03
S7992,2025-05-05 13:54:55,T4134,A5,The Weeknd,R&B,Mobile,MX,161649,146253,0,2025-05-05
S7993,2025-05-22 19:25:52,T1507,A4,Drake,Hip-Hop,Mobile,US,125231,94436,0,2025-05-22
S7994,2025-06-06 16:01:38,T5265,A2,Billie Eilish,Pop,Mobile,US,191540,100387,0,2025-06-06
S7995,2025-03-24 05:06:23,T2410,A1,Taylor Swift,Pop,Desktop,BD,193931,125491,0,2025-03-24
S7996,2025-05-22 12:38:31,T3419,A5,The Weeknd,R&B,Mobile,GB,230577,199133,0,2025-05-22
S7997,2025-04-28 09:25:22,T3009,A3,Bad Bunny,Latin,Mobile,US,232365,139250,0,2025-04-28
S7998,2025-07-24 03:13:28,T3520,A5,The Weeknd,R&B,Mobile,US,255193,247464,0,2025-07-24
S7999,2025-12-30 19:24:55,T5829,A2,Billie Eilish,Pop,Mobile,US,187412,140555,0,2025-12-30
S8000,2025-03-19 14:30:01,T8530,A8,Post Malone,Pop,Mobile,BD,252662,228590,0,2025-03-19
S8001,2025-10-27 21:01:22,T2529,A10,Olivia Rodrigo,Pop,Mobile,CA,181713,136015,0,2025-10-27
S8002,2025-10-15 10:57:46,T8378,A3,Bad Bunny,Latin,Mobile,US,150487,130823,0,2025-10-15
S8003,2025-03-16 06:10:28,T6914,A8,Post Malone,Pop,Desktop,BD,122064,85625,0,2025-03-16
S8004,2026-01-05 04:41:34,T7607,A9,"Tyler, The Creator",Alternative,Mobile,CA,162447,149978,0,2026-01-05
S8005,2025-08-31 12:48:08,T2944,A10,Olivia Rodrigo,Pop,Mobile,MX,253417,194077,0,2025-08-31
S8006,2025-06-23 03:31:29,T4881,A3,Bad Bunny,Latin,Mobile,MX,220944,202367,0,2025-06-23
S8007,2025-11-10 18:14:13,T6298,A7,SZA,R&B,Mobile,MX,217675,169208,0,2025-11-10
S8008,2025-05-16 12:50:16,T8854,A2,Billie Eilish,Pop,Desktop,US,153818,126720,0,2025-05-16
S8009,2025-10-17 19:21:51,T5143,A6,Kendrick Lamar,Rap,Mobile,MX,230774,199895,0,2025-10-17
S8010,2025-02-22 11:29:16,T8653,A7,SZA,R&B,Mobile,US,139971,101105,0,2025-02-22
S8011,2025-12-09 20:15:51,T8254,A7,SZA,R&B,Mobile,US,241506,176569,0,2025-12-09
S8012,2025-07-21 18:07:58,T7092,A2,Billie Eilish,Pop,Mobile,MX,246283,36445,1,2025-07-21
S8013,2025-09-26 06:38:30,T4093,A8,Post Malone,Pop,Mobile,BD,257455,230729,0,2025-09-26
S8014,2025-05-02 19:11:32,T8155,A4,Drake,Hip-Hop,Desktop,US,134847,112649,0,2025-05-02
S8015,2025-10-11 14:57:11,T2965,A2,Billie Eilish,Pop,Mobile,US,233953,191915,0,2025-10-11
S8016,2025-11-16 16:24:37,T4296,A5,The Weeknd,R&B,Mobile,US,124899,80182,0,2025-11-16
S8017,2025-07-30 06:47:17,T4379,A9,"Tyler, The Creator",Alternative,Mobile,ES,161530,104552,0,2025-07-30
S8018,2025-09-18 23:18:54,T1192,A10,Olivia Rodrigo,Pop,Desktop,US,149954,54684,1,2025-09-18
S8019,2025-07-24 13:02:34,T3695,A7,SZA,R&B,Desktop,US,139723,119473,0,2025-07-24
S8020,2025-12-26 12:04:34,T1908,A1,Taylor Swift,Pop,Desktop,CA,189744,160789,0,2025-12-26
S8021,2025-08-07 15:50:26,T1305,A1,Taylor Swift,Pop,Mobile,BD,183381,168353,0,2025-08-07
S8022,2025-12-10 16:36:45,T5079,A1,Taylor Swift,Pop,Mobile,GB,172625,127274,0,2025-12-10
S8023,2025-11-27 17:20:15,T9347,A1,Taylor Swift,Pop,Mobile,US,150955,90874,0,2025-11-27
S8024,2025-07-08 22:27:24,T4631,A4,Drake,Hip-Hop,Mobile,US,256197,228685,0,2025-07-08
S8025,2025-05-06 02:32:16,T1598,A3,Bad Bunny,Latin,Mobile,BD,176920,155955,0,2025-05-06
S8026,2025-07-07 13:42:29,T1266,A1,Taylor Swift,Pop,Desktop,US,194574,42935,1,2025-07-07
S8027,2025-12-05 20:40:52,T9586,A9,"Tyler, The Creator",Alternative,Desktop,US,158963,135992,0,2025-12-05
S8028,2025-05-05 06:03:01,T8021,A6,Kendrick Lamar,Rap,Mobile,ES,162871,106923,0,2025-05-05
S8029,2025-08-16 14:59:08,T1364,A8,Post Malone,Pop,Desktop,BD,136683,71926,0,2025-08-16
S8030,2025-11-29 12:53:30,T1468,A3,Bad Bunny,Latin,Mobile,CA,124958,90402,0,2025-11-29
S8031,2025-06-19 18:24:36,T8335,A4,Drake,Hip-Hop,Mobile,US,235773,184011,0,2025-06-19
S8032,2025-09-28 08:35:54,T7404,A3,Bad Bunny,Latin,Mobile,BD,152851,107354,0,2025-09-28
S8033,2025-05-11 23:04:23,T6453,A4,Drake,Hip-Hop,TV,US,193451,139065,0,2025-05-11
S8034,2025-03-21 09:23:28,T8469,A6,Kendrick Lamar,Rap,Mobile,US,238744,115697,0,2025-03-21
S8035,2025-11-24 22:49:44,T6275,A5,The Weeknd,R&B,TV,US,152585,25092,1,2025-11-24
S8036,2025-03-17 11:30:36,T2937,A8,Post Malone,Pop,TV,GB,236380,176848,0,2025-03-17
S8037,2025-05-21 19:57:55,T9341,A9,"Tyler, The Creator",Alternative,Desktop,ES,230070,168671,0,2025-05-21
S8038,2025-12-14 17:18:22,T4558,A4,Drake,Hip-Hop,Mobile,US,206905,34314,1,2025-12-14
S8039,2025-06-17 08:34:53,T1759,A2,Billie Eilish,Pop,Mobile,US,166714,76874,1,2025-06-17
S8040,2026-01-25 22:49:05,T4378,A10,Olivia Rodrigo,Pop,Mobile,US,223314,181458,0,2026-01-25
S8041,2026-01-28 18:05:55,T1131,A7,SZA,R&B,Mobile,GB,239286,111750,0,2026-01-28
S8042,2025-05-20 16:36:29,T5601,A6,Kendrick Lamar,Rap,Desktop,US,189406,28920,1,2025-05-20
S8043,2025-02-22 22:00:07,T9270,A7,SZA,R&B,Mobile,GB,198517,161264,0,2025-02-22
S8044,2025-10-22 03:27:24,T8831,A1,Taylor Swift,Pop,Desktop,ES,187261,150329,0,2025-10-22
S8045,2025-07-22 18:32:52,T6753,A1,Taylor Swift,Pop,Desktop,US,253882,165353,0,2025-07-22
S8046,2025-03-18 01:59:37,T5972,A2,Billie Eilish,Pop,TV,US,216570,159446,0,2025-03-18
S8047,2025-10-23 00:51:13,T9745,A2,Billie Eilish,Pop,Mobile,MX,223865,201666,0,2025-10-23
S8048,2025-02-18 21:10:01,T2390,A4,Drake,Hip-Hop,Mobile,US,187830,139557,0,2025-02-18
S8049,2025-12-19 06:52:29,T4839,A2,Billie Eilish,Pop,Mobile,US,196040,127480,0,2025-12-19
S8050,2025-04-01 12:29:03,T6426,A9,"Tyler, The Creator",Alternative,Mobile,ES,161384,46122,0,2025-04-01
S8051,2025-03-28 05:12:06,T4919,A5,The Weeknd,R&B,Mobile,US,223194,127085,0,2025-03-28
S8052,2025-04-15 13:37:02,T5305,A3,Bad Bunny,Latin,Mobile,US,256249,203006,0,2025-04-15
S8053,2026-01-20 18:08:13,T9011,A1,Taylor Swift,Pop,Mobile,ES,171523,154267,0,2026-01-20
S8054,2025-10-17 17:51:10,T2386,A6,Kendrick Lamar,Rap,Mobile,US,223922,205042,0,2025-10-17
S8055,2025-11-27 18:36:13,T5923,A1,Taylor Swift,Pop,Mobile,ES,177405,139136,0,2025-11-27
S8056,2025-07-04 17:18:07,T7381,A7,SZA,R&B,Mobile,US,167696,144379,0,2025-07-04
S8057,2025-06-13 20:58:06,T7243,A8,Post Malone,Pop,Desktop,US,239746,216818,0,2025-06-13
S8058,2025-05-07 19:58:58,T2979,A5,The Weeknd,R&B,Mobile,US,187320,33453,1,2025-05-07
S8059,2025-08-01 18:06:55,T9318,A2,Billie Eilish,Pop,Desktop,MX,122916,79126,0,2025-08-01
S8060,2025-08-25 19:54:02,T1860,A8,Post Malone,Pop,Mobile,US,218818,183604,0,2025-08-25
S8061,2025-09-24 09:02:17,T8040,A3,Bad Bunny,Latin,Mobile,BD,214955,89463,0,2025-09-24
S8062,2025-05-16 10:44:32,T9010,A2,Billie Eilish,Pop,Desktop,US,175346,139716,0,2025-05-16
S8063,2026-01-15 21:36:27,T6990,A4,Drake,Hip-Hop,Desktop,ES,130831,94976,0,2026-01-15
S8064,2025-04-13 07:35:15,T1716,A9,"Tyler, The Creator",Alternative,Desktop,US,150136,95472,0,2025-04-13
S8065,2026-01-22 21:14:28,T9738,A3,Bad Bunny,Latin,Desktop,US,250860,229864,0,2026-01-22
S8066,2025-02-12 06:58:17,T3622,A9,"Tyler, The Creator",Alternative,Mobile,BD,158304,123025,0,2025-02-12
S8067,2025-08-01 20:48:45,T7685,A1,Taylor Swift,Pop,Mobile,US,196701,90032,0,2025-08-01
S8068,2025-06-12 20:45:18,T4796,A1,Taylor Swift,Pop,TV,BD,133546,129524,0,2025-06-12
S8069,2025-07-21 23:28:05,T7954,A7,SZA,R&B,Desktop,CA,211609,150176,0,2025-07-21
S8070,2025-09-01 06:44:49,T4722,A2,Billie Eilish,Pop,Mobile,US,158286,127431,0,2025-09-01
S8071,2025-07-17 12:57:46,T2211,A3,Bad Bunny,Latin,Mobile,US,215071,152505,0,2025-07-17
S8072,2025-07-10 12:54:26,T4702,A1,Taylor Swift,Pop,Mobile,GB,174882,116924,0,2025-07-10
S8073,2025-11-01 17:06:26,T1641,A3,Bad Bunny,Latin,Mobile,US,248459,168092,0,2025-11-01
S8074,2025-10-14 20:18:16,T9825,A3,Bad Bunny,Latin,Desktop,GB,154699,20505,1,2025-10-14
S8075,2025-12-07 22:40:10,T3943,A7,SZA,R&B,Mobile,US,239040,191485,0,2025-12-07
S8076,2025-05-13 18:04:01,T8761,A7,SZA,R&B,Mobile,GB,151434,141955,0,2025-05-13
S8077,2025-09-15 21:46:55,T4280,A10,Olivia Rodrigo,Pop,Mobile,CA,153206,95719,0,2025-09-15
S8078,2025-09-06 18:11:41,T6671,A7,SZA,R&B,Mobile,MX,228718,189661,0,2025-09-06
S8079,2025-06-25 05:41:51,T1863,A7,SZA,R&B,Mobile,US,239002,198299,0,2025-06-25
S8080,2025-08-03 15:10:09,T1710,A7,SZA,R&B,Mobile,US,149851,109100,0,2025-08-03
S8081,2025-06-06 06:27:06,T2955,A9,"Tyler, The Creator",Alternative,Desktop,GB,181496,131443,0,2025-06-06
S8082,2025-04-02 18:13:12,T4939,A3,Bad Bunny,Latin,Mobile,US,248510,158092,0,2025-04-02
S8083,2025-04-29 22:04:50,T6619,A3,Bad Bunny,Latin,Mobile,ES,226478,192172,0,2025-04-29
S8084,2025-03-19 21:41:07,T4685,A7,SZA,R&B,Mobile,GB,170141,141362,0,2025-03-19
S8085,2025-10-13 19:49:00,T7111,A2,Billie Eilish,Pop,Mobile,GB,148643,91241,0,2025-10-13
S8086,2025-10-05 09:04:10,T4768,A9,"Tyler, The Creator",Alternative,Mobile,MX,249947,155047,0,2025-10-05
S8087,2026-01-16 18:51:42,T6380,A5,The Weeknd,R&B,Desktop,CA,185837,76229,0,2026-01-16
S8088,2025-10-31 12:47:09,T8251,A3,Bad Bunny,Latin,Mobile,ES,186894,162508,0,2025-10-31
S8089,2025-02-27 14:14:38,T5498,A8,Post Malone,Pop,Mobile,US,249840,144649,0,2025-02-27
S8090,2025-12-23 12:46:28,T5727,A3,Bad Bunny,Latin,Mobile,US,177283,28500,1,2025-12-23
S8091,2025-12-16 21:24:47,T4561,A10,Olivia Rodrigo,Pop,Desktop,BD,232021,124688,0,2025-12-16
S8092,2025-07-20 00:05:10,T5402,A10,Olivia Rodrigo,Pop,Mobile,CA,225065,153497,0,2025-07-20
